wkt_geom	Entity	Layer	Color	Linetype	Elevation	ORIG_FID	x	y
PointZ (392141.14250000001629815 283283.92349999997531995 2.57217943518668291)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392141.1425	283283.9235
PointZ (392153.83079999999608845 283270.79920000000856817 2.51878622692740484)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392153.8308	283270.7992
PointZ (392116.30430000001797453 283308.87949999998090789 2.54548283105704476)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392116.3043	283308.8795
PointZ (392126.12369999999646097 283298.95949999999720603 2.53213452899222524)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392126.1237	283298.9595
PointZ (392091.85279999999329448 283333.66340000001946464 2.50543792486258665)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392091.8528	283333.6634
PointZ (392103.54340000002412125 283321.75900000002002344 2.5454828310570452)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392103.5434	283321.759
PointZ (392073.04379999998491257 283352.6484000000054948 2.50543792486258665)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392073.0438	283352.6484
PointZ (392079.88610000000335276 283345.719600000011269 2.42534811247366955)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392079.8861	283345.7196
PointZ (392048.73399999999674037 283377.3326000000233762 2.71901075789969671)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392048.734	283377.3326
PointZ (392058.69010000000707805 283367.1190000000060536 2.47874132073294673)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392058.6901	283367.119
PointZ (392046.95380000001750886 283377.95179999998072162 2.71901075789969671)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392046.9538	283377.9518
PointZ (392048.07169999997131526 283377.70809999998891726 2.74570736202933574)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392048.0717	283377.7081
PointZ (392045.25199999997857958 283377.75979999999981374 2.77240396615897478)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392045.252	283377.7598
PointZ (392046.21019999997224659 283377.9402000000118278 2.77240396615897478)	3DPolyline	도로경계	6	HIDDEN2	3.05271830952	411	392046.2102	283377.9402
PointZ (392563.54969999997410923 282989.39289999997708946 2.34525830008476399)	3DPolyline	도로경계	6	HIDDEN2	2.23847188357	405	392563.5497	282989.3929
PointZ (392564.13069999997969717 282985.16159999999217689 2.23847188356620785)	3DPolyline	도로경계	6	HIDDEN2	2.23847188357	405	392564.1307	282985.1616
PointZ (392553.07299999997485429 282997.07819999998901039 2.30521339389030899)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392553.073	282997.0782
PointZ (392560.21199999999953434 282988.75150000001303852 2.5054379248625982)	3DPolyline	도로경계	6	HIDDEN2	2.23847188357	405	392560.212	282988.7515
PointZ (392554.25160000001778826 282997.07539999997243285 2.30521339389030899)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392554.2516	282997.0754
PointZ (392553.30119999998714775 282997.56339999998454005 2.30521339389030899)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392553.3012	282997.5634
PointZ (392555.2447999999858439 282997.14880000002449378 2.30521339389030899)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392555.2448	282997.1488
PointZ (392554.78930000000400469 282997.04470000002766028 2.30521339389030899)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392554.7893	282997.0447
PointZ (392556.07380000001285225 282997.56729999999515712 2.30521339389030899)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392556.0738	282997.5673
PointZ (392555.73229999997420236 282997.33990000002086163 2.30521339389030899)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392555.7323	282997.3399
PointZ (392556.97049999999580905 282998.76059999997960404 2.27851678976066996)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392556.9705	282998.7606
PointZ (392556.42369999998481944 282997.88959999999497086 2.30521339389030899)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392556.4237	282997.8896
PointZ (392549.64370000001508743 283003.2716999999829568 2.0115507484642805)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392549.6437	283003.2717
PointZ (392554.32709999999497086 283000.60289999999804422 2.10498886291801668)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392554.3271	283000.6029
PointZ (392532.70000000001164153 283012.98719999997410923 1.82467451955681037)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392532.7	283012.9872
PointZ (392544.10849999997299165 283006.40409999998519197 2.0115507484642805)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392544.1085	283006.4041
PointZ (392519.24379999999655411 283020.46000000002095476 1.70453980097343671)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392519.2438	283020.46
PointZ (392519.80089999997289851 283020.36589999997522682 1.70453980097343671)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392519.8009	283020.3659
PointZ (392518.20240000000922009 283020.2405000000144355 1.70453980097343671)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392518.2024	283020.2405
PointZ (392518.65019999997457489 283020.40010000002803281 1.70453980097343671)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392518.6502	283020.4001
PointZ (392504.82079999998677522 283009.6023999999742955 1.81132621749199108)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392504.8208	283009.6024
PointZ (392517.83649999997578561 283019.89059999998426065 1.70453980097343671)	3DPolyline	도로경계	6	HIDDEN2	2.30521339389	406	392517.8365	283019.8906
PointZ (392507.43430000002263114 283025.38819999998668209 1.66449489477897927)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392507.4343	283025.3882
PointZ (392505.4556999999913387 283022.44900000002235174 1.77128131129753363)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392505.4557	283022.449
PointZ (392507.57490000000689179 283026.46720000001369044 1.66449489477897927)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392507.5749	283026.4672
PointZ (392507.57160000002477318 283025.8896999999997206 1.66449489477897927)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392507.5716	283025.8897
PointZ (392507.16149999998742715 283027.49390000000130385 1.66449489477897927)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392507.1615	283027.4939
PointZ (392507.45520000002579764 283026.98200000001816079 1.66449489477897927)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392507.4552	283026.982
PointZ (392505.73979999998118728 283028.56589999998686835 1.66449489477897927)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392505.7398	283028.5659
PointZ (392506.62630000000353903 283027.96759999997448176 1.66449489477897927)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392506.6263	283027.9676
PointZ (392489.1511000000173226 283038.09749999997438863 1.73123640510307575)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392489.1511	283038.0975
PointZ (392497.61129999998956919 283033.28330000001005828 1.74458470716789504)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392497.6113	283033.2833
PointZ (392455.21080000000074506 283057.95199999999022111 1.78462961336235293)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392455.2108	283057.952
PointZ (392467.95159999997122213 283050.57419999997364357 1.75793300923271434)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392467.9516	283050.5742
PointZ (392429.08240000001387671 283073.05129999999189749 1.81132621749199152)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392429.0824	283073.0513
PointZ (392446.65279999998165295 283062.9643999999971129 1.82467451955681081)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392446.6528	283062.9644
PointZ (392382.01520000002346933 283100.56660000002011657 1.878067727816088)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392382.0152	283100.5666
PointZ (392403.81880000000819564 283087.90840000001480803 1.99820244639946165)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392403.8188	283087.9084
PointZ (392346.85230000002775341 283121.02130000002216548 1.83802282162162967)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392346.8523	283121.0213
PointZ (392356.00969999999506399 283115.71669999998994172 1.89141602988090685)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392356.0097	283115.7167
PointZ (392314.5953999999910593 283139.92090000002644956 2.07829225878837764)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392314.5954	283139.9209
PointZ (392325.96000000002095476 283133.26689999998779967 1.86471942575126826)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392325.96	283133.2669
PointZ (392290.07870000001275912 283153.98279999999795109 2.21177527943657015)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392290.0787	283153.9828
PointZ (392300.78659999999217689 283147.98509999999077991 2.10498886291801623)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392300.7866	283147.9851
PointZ (392265.2056999999913387 283168.67950000002747402 2.10498886291801401)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392265.2057	283168.6795
PointZ (392266.10969999997178093 283168.3697999999858439 2.10498886291801401)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392266.1097	283168.3698
PointZ (392263.70260000001871958 283168.64459999999962747 2.10498886291801401)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392263.7026	283168.6446
PointZ (392264.43510000000242144 283168.77879999997094274 2.10498886291801401)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392264.4351	283168.7788
PointZ (392253.32270000001881272 283172.51260000001639128 2.41199981040886069)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392253.3227	283172.5126
PointZ (392262.48109999997541308 283168.05430000001797453 2.10498886291801401)	3DPolyline	도로경계	6	HIDDEN2	1.7712813113	407	392262.4811	283168.0543
PointZ (392253.3722999999881722 283174.26439999998547137 2.25182018563102648)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392253.3723	283174.2644
PointZ (392253.45150000002468005 283173.60340000002179295 2.37195490421440214)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392253.4515	283173.6034
PointZ (392252.60899999999674037 283175.6648999999742955 2.1850786753069289)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392252.609	283175.6649
PointZ (392253.07589999999618158 283175.00170000002253801 2.25182018563102648)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392253.0759	283175.0017
PointZ (392250.75319999997736886 283176.90549999999348074 2.15838207117728986)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392250.7532	283176.9055
PointZ (392252.00290000002132729 283176.19040000002132729 2.1850786753069289)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392252.0029	283176.1904
PointZ (392243.61170000000856817 283179.93630000000121072 2.15838207117728986)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392243.6117	283179.9363
PointZ (392245.61389999999664724 283179.40279999998165295 2.19842697737174841)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392245.6139	283179.4028
PointZ (392237.41960000002291054 283180.9011000000173226 2.21177527943656793)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392237.4196	283180.9011
PointZ (392238.20679999998537824 283180.92430000001331791 2.21177527943656793)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392238.2068	283180.9243
PointZ (392232.69280000001890585 283180.14100000000325963 2.19842697737174841)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392232.6928	283180.141
PointZ (392232.99369999999180436 283180.19469999999273568 2.19842697737174841)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392232.9937	283180.1947
PointZ (392232.43459999997867271 283179.94469999999273568 2.19842697737174841)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392232.4346	283179.9447
PointZ (392232.50650000001769513 283180.06689999997615814 2.19842697737174841)	3DPolyline	도로경계	6	HIDDEN2	2.41199981041	408	392232.5065	283180.0669
PointZ (391969.45699999999487773 283461.91529999999329448 2.53749225878848472)	3DPolyline	차선_점선	2	Continuous	2.58421131602	391	391969.457	283461.9153
PointZ (391977.7915999999968335 283453.08189999999012798 2.55084056085330424)	3DPolyline	차선_점선	2	Continuous	2.58421131602	391	391977.7916	283453.0819
PointZ (391952.80139999999664724 283479.85940000001573935 2.61758207117740183)	3DPolyline	차선_점선	2	Continuous	2.58421131602	391	391952.8014	283479.8594
PointZ (391961.15600000001722947 283470.83649999997578561 2.63093037324222134)	3DPolyline	차선_점선	2	Continuous	2.58421131602	391	391961.156	283470.8365
PointZ (391941.08360000001266599 283492.52740000002086163 2.57753716498294327)	3DPolyline	차선_점선	2	Continuous	2.58421131602	391	391941.0836	283492.5274
PointZ (391944.49910000001545995 283488.83990000002086163 2.61758207117740183)	3DPolyline	차선_점선	2	Continuous	2.58421131602	391	391944.4991	283488.8399
PointZ (391919.1969999999855645 283525.08529999997699633 2.35061602988099771)	3DPolyline	차선_점선	2	Continuous	2.30923119642	392	391919.197	283525.0853
PointZ (391913.24509361525997519 283528.60185644117882475 2.30923119642223229)	3DPolyline	차선_점선	2	Continuous	2.30923119642	392	391913.245094	283528.601856
PointZ (391923.49996587116038427 283522.78778941748896614 2.36396433194581723)	3DPolyline	차선_점선	2	Continuous	2.30923119642	392	391923.499966	283522.787789
PointZ (391923.0201000000233762 283523.02470000000903383 2.36396433194581723)	3DPolyline	차선_점선	2	Continuous	2.30923119642	392	391923.0201	283523.0247
PointZ (391922.11622724001063034 283521.61728292843326926 2.38596322909299596)	3DPolyline	차선_점선	2	Continuous	2.30806188359	393	391922.116227	283521.617283
PointZ (391912.90159213758306578 283528.25345429586013779 2.30806188359407294)	3DPolyline	차선_점선	2	Continuous	2.30806188359	393	391912.901592	283528.253454
PointZ (391916.54149999999208376 283524.59200000000419095 2.36396433194581723)	3DPolyline	차선_점선	2	Continuous	2.31578798378	394	391916.5415	283524.592
PointZ (391912.90140715159941465 283528.2532666707993485 2.31578798377641037)	3DPolyline	차선_점선	2	Continuous	2.31578798378	394	391912.901407	283528.253267
PointZ (391919.21639999997569248 283521.12569999997504056 2.40400923814027578)	3DPolyline	차선_점선	2	Continuous	2.31578798378	394	391919.2164	283521.1257
PointZ (391917.80989999999292195 283523.02939999999944121 2.36396433194581723)	3DPolyline	차선_점선	2	Continuous	2.31578798378	394	391917.8099	283523.0294
PointZ (391910.30948626704048365 283525.62436736427480355 2.36324636158122026)	3DPolyline	차선_점선	2	Continuous	2.36324636158	395	391910.309486	283525.624367
PointZ (391919.94605164555832744 283519.86004254390718415 2.40400923814027578)	3DPolyline	차선_점선	2	Continuous	2.31578798378	394	391919.946052	283519.860043
PointZ (391906.72444005688885227 283514.18367371009662747 2.32391942575136046)	3DPolyline	차선_점선	2	Continuous	2.32391942575	396	391906.72444	283514.183674
PointZ (391918.65779486851533875 283518.81691182212671265 2.39000292730895092)	3DPolyline	차선_점선	2	Continuous	2.36324636158	395	391918.657795	283518.816912
PointZ (391908.73769999999785796 283515.03179999999701977 2.32391942575136046)	3DPolyline	차선_점선	2	Continuous	2.32391942575	396	391908.7377	283515.0318
PointZ (391907.55680000002030283 283514.58270000002812594 2.32391942575136046)	3DPolyline	차선_점선	2	Continuous	2.32391942575	396	391907.5568	283514.5827
PointZ (391909.77919999998994172 283515.25239999999757856 2.33726772781617953)	3DPolyline	차선_점선	2	Continuous	2.32391942575	396	391909.7792	283515.2524
PointZ (391909.19199999998090789 283515.15049999998882413 2.33726772781617953)	3DPolyline	차선_점선	2	Continuous	2.32391942575	396	391909.192	283515.1505
PointZ (391913.95809999998891726 283515.64439999999012798 2.36396433194581856)	3DPolyline	차선_점선	2	Continuous	2.32391942575	396	391913.9581	283515.6444
PointZ (391911.87550000002374873 283515.543500000028871 2.36396433194581856)	3DPolyline	차선_점선	2	Continuous	2.32391942575	396	391911.8755	283515.5435
PointZ (391935.20118051551980898 283512.08843495632754639 2.51746980569124501)	3DPolyline	차선_점선	2	Continuous	2.51746980569	397	391935.201181	283512.088435
PointZ (391915.70887806743849069 283515.65926788613433018 2.35268813677444433)	3DPolyline	차선_점선	2	Continuous	2.32391942575	396	391915.708878	283515.659268
PointZ (391949.09970000002067536 283502.14569999999366701 2.62425622220980115)	3DPolyline	차선_점선	2	Continuous	2.51746980569	397	391949.0997	283502.1457
PointZ (391943.39710000000195578 283506.21830000000772998 2.51746980569124501)	3DPolyline	차선_점선	2	Continuous	2.51746980569	397	391943.3971	283506.2183
PointZ (391947.9047984509379603 283498.98735060344915837 2.63760452427462067)	3DPolyline	차선_점선	2	Continuous	2.63760452427	398	391947.904798	283498.987351
PointZ (391950.17873922048602253 283501.11955485888756812 2.62425622220980115)	3DPolyline	차선_점선	2	Continuous	2.51746980569	397	391950.178739	283501.119555
